,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc,TrainLeafAcc,TrainLeafAccSoft,TestAcc,TestLeafAcc,TestLeafAccSoft,ReducedTrainAcc,ReducedTrainLeafAcc,ReducedTrainLeafAccSoft,ReducedTestAcc,ReducedTestLeafAcc,ReducedTestLeafAccSoft,ExtendedTrainAcc,ExtendedTestAcc,SoftConstraint,EmptyLeaves,MisassignedPoints,ObjGap,ObjBound,Status,RemovedLeaves,StartTrainAcc,StartTrainLeafAcc,StartTrainLeafAccSoft,StartTestAcc,StartTestLeafAcc,StartTestLeafAccSoft,StartReducedTrainAcc,StartReducedTrainLeafAcc,StartReducedTrainLeafAccSoft,StartReducedTestAcc,StartReducedTestLeafAcc,StartReducedTestLeafAccSoft,DataType,DatasetName,Seed,ModelType,ModelDef
0,50k_0_c_albert,6006289,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/categorical/albert/run0.out,59.74140548706055,231800,"cpu=8,mem=256G,node=1",0.6358018068281797,0.5448948178553105,0.5448948178553105,0.6195176379709896,0.5040160642570282,0.5040160642570282,0.6358018068281797,0.5448948178553105,0.5448948178553105,0.6195176379709896,0.5040160642570282,0.5040160642570282,0.6731615201390528,0.651617886876663,,7,0.0,0.835216572504638,1.0,TIME,11,0.6456299221046758,0.5159191261910295,0.5159191261910295,0.6287013990215432,0.5093002657218778,0.5093002657218778,0.6456299221046758,0.5159191261910295,0.5159191261910295,0.6287013990215432,0.5093002657218778,0.5093002657218778,categorical,albert,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
1,50k_0_c_covertype,6006290,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/categorical/covertype/run0.out,47.68709182739258,232152,"cpu=8,mem=256G,node=1",0.76554,0.5430825242718447,0.5430825242718447,0.7601373678247734,0.5223116313094367,0.5223116313094367,0.76554,0.5430825242718447,0.5430825242718447,0.7601373678247734,0.5223116313094367,0.5223116313094367,0.99908,0.9212849320241692,,0,0.0,0.8413407821229615,1.0,TIME,5,0.76554,0.5430825242718447,0.5430825242718447,0.7601373678247734,0.5223116313094367,0.5223116313094367,0.76554,0.5430825242718447,0.5430825242718447,0.7601373678247734,0.5223116313094367,0.5223116313094367,categorical,covertype,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
2,50k_0_c_default-of-credit-card-clients,6006291,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/categorical/default-of-credit-card-clients/run0.out,61.58564376831055,230704,"cpu=8,mem=256G,node=1",0.7081096354902515,0.5961538461538461,0.5961538461538461,0.7103578154425612,0.5937106918238994,0.5937106918238994,0.7081096354902515,0.5961538461538461,0.5961538461538461,0.7103578154425612,0.5937106918238994,0.5937106918238994,0.7432419704247905,0.7197740112994351,,1,0.0,0.6774165457669105,1.0,TIME,6,0.7081096354902515,0.5454545454545454,0.5454545454545454,0.7073446327683616,0.42424242424242425,0.42424242424242425,0.7081096354902515,0.5454545454545454,0.5454545454545454,0.7073446327683616,0.42424242424242425,0.42424242424242425,categorical,default-of-credit-card-clients,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
3,50k_0_c_electricity,6006292,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/categorical/electricity/run0.out,51.771278381347656,231192,"cpu=8,mem=256G,node=1",0.732544916988856,0.566234982056483,0.566234982056483,0.737491877842755,0.2777777777777778,0.35,0.732544916988856,0.5813953488372093,0.5813953488372093,0.737491877842755,0.5789473684210527,0.6,0.9784593391598168,0.9120207927225471,,3,0.0,0.7660512537886689,1.0,TIME,11,0.7335845868936612,0.5037593984962406,0.5037593984962406,0.7373619233268356,0.34615384615384615,0.34615384615384615,0.7335845868936612,0.5037593984962406,0.5037593984962406,0.7373619233268356,0.34615384615384615,0.34615384615384615,categorical,electricity,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
4,50k_0_c_road-safety,6006293,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/categorical/road-safety/run0.out,47.94408416748047,231952,"cpu=8,mem=256G,node=1",0.72942,0.5888095238095238,0.5888095238095238,0.7259428264662462,0.4857142857142857,0.4857142857142857,0.72942,0.5888095238095238,0.5888095238095238,0.7259428264662462,0.4857142857142857,0.4857142857142857,0.88696,0.7833400438419899,,0,0.0,0.698342094622398,1.0,TIME,6,0.72942,0.5888095238095238,0.5888095238095238,0.7259428264662462,0.4857142857142857,0.4857142857142857,0.72942,0.5888095238095238,0.5888095238095238,0.7259428264662462,0.4857142857142857,0.4857142857142857,categorical,road-safety,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
5,50k_0_n_california,6006294,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/numerical/california/run0.out,11.620525360107422,230816,"cpu=8,mem=256G,node=1",0.7886351244926395,0.5254813137032842,0.5254813137032842,0.7899200387690817,0.4230769230769231,0.4230769230769231,0.7886351244926395,0.5774473358116481,0.5774473358116481,0.7899200387690817,0.4230769230769231,0.4230769230769231,0.9781304900951112,0.8916888781196995,,0,0.0,0.9030172413792763,1.0,TIME,7,0.7886351244926395,0.5254813137032842,0.5254813137032842,0.7899200387690817,0.4230769230769231,0.4230769230769231,0.7886351244926395,0.5774473358116481,0.5774473358116481,0.7899200387690817,0.4230769230769231,0.4230769230769231,numerical,california,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
6,50k_0_n_covertype,6006295,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/numerical/covertype/run0.out,59.942562103271484,231704,"cpu=8,mem=256G,node=1",0.73664,0.5803052325581395,0.5803052325581395,0.7362271776634516,0.573854403639909,0.573854403639909,0.73664,0.5822368421052632,0.5822368421052632,0.7362271776634516,0.5752727272727273,0.5752727272727273,0.99954,0.8883613805031724,,0,0.0,0.7232310582341873,1.0,TIME,10,0.74102,0.5082872928176796,0.5082872928176796,0.7389098225395117,0.5104621752126925,0.5104621752126925,0.74102,0.6298642533936651,0.6298642533936651,0.7389098225395117,0.6292066081990618,0.6292066081990618,numerical,covertype,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
7,50k_0_n_credit,6006296,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/numerical/credit/run0.out,37.694488525390625,230768,"cpu=8,mem=256G,node=1",0.7432503178520679,0.673469387755102,0.673469387755102,0.7487286868082561,0.6666666666666666,0.6812903225806451,0.7432503178520679,0.710821617438411,0.710821617438411,0.7487286868082561,0.7134625458355159,0.7134625458355159,0.7292648268641089,0.7400538438528268,,7,0.0,0.4848484848484832,1.0,TIME,12,0.7432503178520679,0.5763195435092725,0.5763195435092725,0.7487286868082561,0.5402985074626866,0.5402985074626866,0.7432503178520679,0.710821617438411,0.710821617438411,0.7487286868082561,0.7134625458355159,0.7134625458355159,numerical,credit,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
8,50k_0_n_default-of-credit-card-clients,6006297,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/numerical/default-of-credit-card-clients/run0.out,59.09226989746094,230712,"cpu=8,mem=256G,node=1",0.7020815672977301,0.5887751500176491,0.5887751500176491,0.7001883239171375,0.5294117647058824,0.5892351274787535,0.7020815672977301,0.5887751500176491,0.5887751500176491,0.7001883239171375,0.5294117647058824,0.5892351274787535,0.7415465762456438,0.7024482109227872,,3,0.0,0.6984067663680319,1.0,TIME,7,0.7081096354902515,0.5454545454545454,0.5454545454545454,0.7073446327683616,0.42424242424242425,0.42424242424242425,0.7081096354902515,0.5454545454545454,0.5454545454545454,0.7073446327683616,0.42424242424242425,0.42424242424242425,numerical,default-of-credit-card-clients,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
9,50k_0_n_Diabetes130US,6006298,benchmark/warmstart/50k_d4_r4_8h_50lim_hint_hard_true_data/numerical/Diabetes130US/run0.out,46.84457015991211,231560,"cpu=8,mem=256G,node=1",0.60698,0.5099630996309963,0.5099630996309963,0.601280067520045,0.5108108108108108,0.5108108108108108,0.60698,0.5099630996309963,0.5099630996309963,0.601280067520045,0.5108108108108108,0.5108108108108108,0.62144,0.6028274018849346,,0,0.0,0.9609261939215826,1.0,TIME,6,0.60692,0.5032679738562091,0.5032679738562091,0.6014207342804895,0.5108108108108108,0.5108108108108108,0.60692,0.5032679738562091,0.5032679738562091,0.6014207342804895,0.5108108108108108,0.5108108108108108,numerical,Diabetes130US,0,warmstart,50k_d4_r4_8h_50lim_hint_hard_true_data
