,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc1,TrainLeafAcc1,TrainLeafAccSoft1,TestAcc1,TestLeafAcc1,TestLeafAccSoft1,ReducedTrainAcc1,ReducedTrainLeafAcc1,ReducedTrainLeafAccSoft1,ReducedTestAcc1,ReducedTestLeafAcc1,ReducedTestLeafAccSoft1,ExtendedTrainAcc1,ExtendedTestAcc1,SoftConstraint1,EmptyLeaves1,MisassignedPoints1,ObjGap1,ObjBound1,Status1,RemovedLeaves1,TrainAcc2,TrainLeafAcc2,TrainLeafAccSoft2,TestAcc2,TestLeafAcc2,TestLeafAccSoft2,ReducedTrainAcc2,ReducedTrainLeafAcc2,ReducedTrainLeafAccSoft2,ReducedTestAcc2,ReducedTestLeafAcc2,ReducedTestLeafAccSoft2,ExtendedTrainAcc2,ExtendedTestAcc2,SoftConstraint2,EmptyLeaves2,MisassignedPoints2,ObjGap2,ObjBound2,Status2,RemovedLeaves2,TrainAcc3,TrainLeafAcc3,TrainLeafAccSoft3,TestAcc3,TestLeafAcc3,TestLeafAccSoft3,ReducedTrainAcc3,ReducedTrainLeafAcc3,ReducedTrainLeafAccSoft3,ReducedTestAcc3,ReducedTestLeafAcc3,ReducedTestLeafAccSoft3,ExtendedTrainAcc3,ExtendedTestAcc3,SoftConstraint3,EmptyLeaves3,MisassignedPoints3,ObjGap3,ObjBound3,Status3,RemovedLeaves3,TrainAcc4,TrainLeafAcc4,TrainLeafAccSoft4,TestAcc4,TestLeafAcc4,TestLeafAccSoft4,ReducedTrainAcc4,ReducedTrainLeafAcc4,ReducedTrainLeafAccSoft4,ReducedTestAcc4,ReducedTestLeafAcc4,ReducedTestLeafAccSoft4,ExtendedTrainAcc4,ExtendedTestAcc4,SoftConstraint4,EmptyLeaves4,MisassignedPoints4,ObjGap4,ObjBound4,Status4,RemovedLeaves4,DataType,DatasetName,Seed,ModelType,ModelDef
41,Ghh_1_n_house_16H,5797348,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/house_16H/run1.out,46.692325592041016,230968,"cpu=8,mem=64G,node=1",0.673,0.672910094637224,0.672910094637224,0.6679021497405485,0.6601590744757773,0.6601590744757773,0.673,0.672910094637224,0.672910094637224,0.6679021497405485,0.6601590744757773,0.6601590744757773,0.9324,0.8747220163083765,,0,0.0,0.4860826252553546,0.9999999999993339,TIME,0,0.673,0.672910094637224,0.672910094637224,0.6679021497405485,0.6601590744757773,0.6601590744757773,0.673,0.672910094637224,0.672910094637224,0.6679021497405485,0.6601590744757773,0.6601590744757773,0.9324,0.8747220163083765,,2,0.0,0.48608262525607115,1.0,TIME,2,0.673,0.672910094637224,0.672910094637224,0.6679021497405485,0.6601590744757773,0.6601590744757773,0.673,0.672910094637224,0.672910094637224,0.6679021497405485,0.6601590744757773,0.6601590744757773,0.9324,0.8747220163083765,,6,0.0,0.48567983117274655,1.0,TIME,6,0.6765,0.6761295481807277,0.6761295481807277,0.6708673091178651,0.6634827332843497,0.6634827332843497,0.6765,0.6761295481807277,0.6761295481807277,0.6708673091178651,0.6634827332843497,0.6634827332843497,0.9601,0.8806523350630097,,13,0.0,0.4789923494921114,1.0,TIME,13,numerical,house_16H,1,gradual,d4_r4_8h_50lim_hint_hard_concated
42,Ghh_1_n_jannis,5797349,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/jannis/run1.out,43.42366409301758,231032,"cpu=8,mem=128G,node=1",0.6269,0.6264739444655762,0.6264739444655762,0.6225251823549843,0.6221405910836534,0.6221405910836534,0.6269,0.6264739444655762,0.6264739444655762,0.6225251823549843,0.6221405910836534,0.6221405910836534,0.9102,0.7684091698506426,,0,0.0,0.5962355798421407,1.0,TIME,0,0.6268,0.6203998840915677,0.6203998840915677,0.6220910038207711,0.6212574850299402,0.6212574850299402,0.6268,0.6258761129001705,0.6258761129001705,0.6220910038207711,0.6212574850299402,0.6212574850299402,0.9158,0.7688433483848559,,1,0.0,0.6118636151324699,0.9999999999996885,TIME,2,0.6269,0.6264739444655762,0.6264739444655762,0.6225251823549843,0.6204227448645431,0.6204227448645431,0.6269,0.6264739444655762,0.6264739444655762,0.6225251823549843,0.6221405910836534,0.6221405910836534,0.9102,0.7684091698506426,,5,0.0,0.5962029643615703,1.0,TIME,6,0.6269,0.6264739444655762,0.6264739444655762,0.6227856894755124,0.6204227448645431,0.6204227448645431,0.6269,0.6264739444655762,0.6264739444655762,0.6225251823549843,0.6221405910836534,0.6221405910836534,0.9613,0.7691906912122265,,13,0.0,0.5942108137630135,1.0,TIME,14,numerical,jannis,1,gradual,d4_r4_8h_50lim_hint_hard_concated
43,Ghh_1_n_MagicTelescope,5797350,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/MagicTelescope/run1.out,45.871280670166016,230928,"cpu=8,mem=64G,node=1",0.5965,0.5629191321499014,0.5629191321499014,0.6053811659192825,0.5737051792828686,0.5737051792828686,0.5965,0.5629191321499014,0.5629191321499014,0.6053811659192825,0.5737051792828686,0.5737051792828686,0.9266,0.8725710014947683,,0,0.0,0.7764540995093513,1.0,TIME,0,0.6061,0.5653631284916201,0.5653631284916201,0.6106128550074739,0.0,0.5728337236533958,0.6061,0.5653631284916201,0.5653631284916201,0.6106128550074739,0.572565543071161,0.572565543071161,0.9222,0.8740657698056801,,1,0.0,0.768774703556397,0.999999999999877,TIME,2,0.6098,0.5666259168704156,0.5666259168704156,0.60949177877429,0.0,0.5711653615845232,0.6098,0.5666259168704156,0.5666259168704156,0.60949177877429,0.5706396686608376,0.5706396686608376,0.924,0.874813153961136,,5,0.0,0.7647694449161575,1.0,TIME,6,0.6098,0.5666259168704156,0.5666259168704156,0.609118086696562,0.0,0.4918032786885246,0.6098,0.5666259168704156,0.5666259168704156,0.60949177877429,0.5706396686608376,0.5706396686608376,0.9327,0.8733183856502242,,12,0.0,0.7534887520391499,1.0,TIME,14,numerical,MagicTelescope,1,gradual,d4_r4_8h_50lim_hint_hard_concated
44,Ghh_1_n_MiniBooNE,5797351,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/MiniBooNE/run1.out,73.5610122680664,231024,"cpu=8,mem=128G,node=1",0.5005,0.5005,0.5005,0.5028082191780822,0.5028082191780822,0.5028082191780822,0.5005,0.5005,0.5005,0.5028082191780822,0.5028082191780822,0.5028082191780822,0.963,0.9280136986301369,,1,0.0,0.9980019979876552,0.9999999999927439,TIME,1,0.6821,0.6459807073954984,0.6459807073954984,0.6871917808219178,0.6496220542463317,0.6496220542463317,0.6821,0.6459807073954984,0.6459807073954984,0.6871917808219178,0.6496220542463317,0.6496220542463317,0.9695,0.9252054794520548,,2,0.0,0.5480338476852437,0.9999999999998264,TIME,2,0.7183,0.7174950298210736,0.7174950298210736,0.7145890410958904,0.7145174371451744,0.7145174371451744,0.7183,0.7174950298210736,0.7174950298210736,0.7145890410958904,0.7145174371451744,0.7145174371451744,0.9614,0.9232876712328767,,6,0.0,0.39059876888642064,1.0,TIME,6,0.7183,0.7174950298210736,0.7174950298210736,0.7145205479452055,0.0,0.7146140327159659,0.7183,0.7174950298210736,0.7174950298210736,0.7145890410958904,0.7145174371451744,0.7145174371451744,0.9603,0.9265753424657535,,14,0.0,0.39059876888639616,1.0,TIME,14,numerical,MiniBooNE,1,gradual,d4_r4_8h_50lim_hint_hard_concated
45,Ghh_1_n_pol,5797352,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/pol/run1.out,41.19797897338867,230984,"cpu=8,mem=64G,node=1",0.5696218226906385,0.5419382261263814,0.5419382261263814,0.5577590480912246,0.5243212669683258,0.5243212669683258,0.5696218226906385,0.5419382261263814,0.5419382261263814,0.5577590480912246,0.5243212669683258,0.5243212669683258,0.9992560446373218,0.9806643529995042,,0,0.0,0.8452287576418382,0.9999999999986908,TIME,0,0.5818970861748295,0.5523405544614453,0.5523405544614453,0.570153693604363,0.5336159903089037,0.5336159903089037,0.5818970861748295,0.5523405544614453,0.5523405544614453,0.570153693604363,0.5336159903089037,0.5336159903089037,0.999008059516429,0.9846306395637084,,1,0.0,0.8104772353261382,0.9999999999999192,TIME,1,0.5884686918784873,0.5568112400733048,0.5568112400733048,0.5751115518096183,0.5368677635588056,0.5368677635588056,0.5884686918784873,0.5568112400733048,0.5568112400733048,0.5751115518096183,0.5368677635588056,0.5368677635588056,0.999008059516429,0.9821517104610809,,4,0.0,0.795940756994126,1.0,TIME,4,0.6440173589584625,0.5995989304812834,0.5995989304812834,0.6425384234010907,0.5868830290736985,0.5868830290736985,0.6440173589584625,0.5995989304812834,0.5995989304812834,0.6425384234010907,0.5868830290736985,0.5868830290736985,0.9928084314941104,0.9781854238968766,,10,0.0,0.6677814938732909,1.0,TIME,11,numerical,pol,1,gradual,d4_r4_8h_50lim_hint_hard_concated
46,Ghh_2_c_albert,5797353,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/categorical/albert/run2.out,65.02576065063477,231000,"cpu=8,mem=128G,node=1",0.5435,0.5434518997574778,0.5434518997574778,0.5423568792378337,0.5366470092670598,0.5366470092670598,0.5435,0.5434518997574778,0.5434518997574778,0.5423568792378337,0.5366470092670598,0.5366470092670598,0.6898,0.6529911595571196,,0,0.0,0.8400892525140183,0.9999999999998911,TIME,0,0.5435,0.5434518997574778,0.5434518997574778,0.5423568792378337,0.5366470092670598,0.5366470092670598,0.5435,0.5434518997574778,0.5434518997574778,0.5423568792378337,0.5366470092670598,0.5366470092670598,0.6898,0.6529911595571196,,2,0.0,0.8400892525100452,0.9999999999999293,TIME,2,0.5435,0.5434518997574778,0.5434518997574778,0.5423568792378337,0.5366470092670598,0.5366470092670598,0.5435,0.5434518997574778,0.5434518997574778,0.5423568792378337,0.5366470092670598,0.5366470092670598,0.6898,0.6529911595571196,,6,0.0,0.8397669337217881,1.0,TIME,6,0.5435,0.5434518997574778,0.5434518997574778,0.5424427087803622,0.3333333333333333,0.536737445230873,0.5435,0.5434518997574778,0.5434518997574778,0.5423568792378337,0.5366470092670598,0.5366470092670598,0.7118,0.6508454209939061,,14,0.0,0.8397669337215458,1.0,TIME,14,categorical,albert,2,gradual,d4_r4_8h_50lim_hint_hard_concated
47,Ghh_2_c_compas-two-years,5797354,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/categorical/compas-two-years/run2.out,22.440982818603516,230744,"cpu=8,mem=64G,node=1",0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6903323262839879,0.6720321931589537,,0,0.0,0.5568873882524014,0.9945273631840564,TIME,0,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6903323262839879,0.6720321931589537,,2,0.0,0.55990220048901,0.9999999999999999,TIME,2,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6126760563380281,0.6,0.6,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6903323262839879,0.6720321931589537,,6,0.0,0.5599021869194182,1.0,TIME,6,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6126760563380281,0.6,0.6,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6900805639476334,0.6599597585513078,,14,0.0,0.5599021920272794,1.0,TIME,14,categorical,compas-two-years,2,gradual,d4_r4_8h_50lim_hint_hard_concated
48,Ghh_2_c_covertype,5797355,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/categorical/covertype/run2.out,63.52278518676758,231064,"cpu=8,mem=128G,node=1",0.5136,0.5095078299776287,0.5095078299776287,0.5087094033232629,0.5066085117631509,0.5066085117631509,0.5136,0.5095078299776287,0.5095078299776287,0.5087094033232629,0.5066085117631509,0.5066085117631509,0.9724,0.8373654645015106,,0,0.0,0.9626783754107158,0.9999999999999435,TIME,0,0.501,0.5005041338979633,0.5005041338979633,0.5000354040785498,0.375,0.49966091208699687,0.501,0.5005041338979633,0.5005041338979633,0.5000354040785498,0.49964904767003343,0.49964904767003343,0.9504,0.8442928625377644,,2,0.0,0.9826752589608292,0.9999999999999998,TIME,2,0.52,0.5125533517449159,0.5125533517449159,0.5146808912386707,0.5096574775201136,0.5096574775201136,0.52,0.5125533517449159,0.5125533517449159,0.5146808912386707,0.5096574775201136,0.5096574775201136,0.9683,0.8388996412386707,,6,0.0,0.8209489704566115,1.0,TIME,6,0.5349,0.5249036677608107,0.5249036677608107,0.5287363104229608,0.5199107247738752,0.5199107247738752,0.5349,0.5249036677608107,0.5249036677608107,0.5287363104229608,0.5199107247738752,0.5199107247738752,1.0,0.847349414652568,,13,0.0,0.8990752929622814,1.0,TIME,14,categorical,covertype,2,gradual,d4_r4_8h_50lim_hint_hard_concated
49,Ghh_2_c_default-of-credit-card-clients,5797356,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/categorical/default-of-credit-card-clients/run2.out,61.31504440307617,230952,"cpu=8,mem=128G,node=1",0.5176,0.5174358974358975,0.5174358974358975,0.5126177024482109,0.5025380710659898,0.5025380710659898,0.5176,0.5174358974358975,0.5174358974358975,0.5126177024482109,0.5025380710659898,0.5025380710659898,0.7615,0.7073446327683616,,0,0.0,0.9326065411296368,0.999999999999921,TIME,0,0.5176,0.5174358974358975,0.5174358974358975,0.5126177024482109,0.0,0.5025380710659898,0.5176,0.5174358974358975,0.5174358974358975,0.5126177024482109,0.5025380710659898,0.5025380710659898,0.7615,0.7073446327683616,,2,0.0,0.9326015400756766,0.999999999999761,TIME,2,0.5958,0.5934065934065934,0.5934065934065934,0.5909604519774011,0.5779122541603631,0.5779122541603631,0.5958,0.5934065934065934,0.5934065934065934,0.5909604519774011,0.5803571428571429,0.5803571428571429,0.7758,0.7080979284369114,,5,0.0,0.6851851851849572,1.0,TIME,6,0.6344,0.6067644661776691,0.6067644661776691,0.6165725047080979,0.5871559633027523,0.5871559633027523,0.6344,0.6067644661776691,0.6067644661776691,0.6165725047080979,0.5871559633027523,0.5871559633027523,0.7361,0.6907721280602637,,12,0.0,0.6480230870494725,1.0,TIME,12,categorical,default-of-credit-card-clients,2,gradual,d4_r4_8h_50lim_hint_hard_concated
50,Ghh_2_c_electricity,5797357,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/categorical/electricity/run2.out,52.17320251464844,230928,"cpu=8,mem=64G,node=1",0.5662,0.5446464646464646,0.5446464646464646,0.5643924626380766,0.5387158517487385,0.5387158517487385,0.5662,0.5446464646464646,0.5446464646464646,0.5643924626380766,0.5387158517487385,0.5387158517487385,0.96,0.8631578947368421,,0,0.0,0.8354624755112721,0.9999999999984328,TIME,0,0.6277,0.6163384390955506,0.6163384390955506,0.635217673814165,0.6301598663803388,0.6301598663803388,0.6277,0.6163384390955506,0.6163384390955506,0.635217673814165,0.6301598663803388,0.6301598663803388,0.9629,0.8613385315139701,,2,0.0,0.622485207100458,1.0,TIME,2,0.6293,0.6292449061126648,0.6292449061126648,0.6356075373619233,0.6283277332644094,0.6283277332644094,0.6293,0.6292449061126648,0.6292449061126648,0.6356075373619233,0.6283277332644094,0.6283277332644094,0.9656,0.8631578947368421,,6,0.0,0.5883805322283311,1.0,TIME,6,0.6422,0.6413669779455593,0.6413669779455593,0.6510721247563352,0.6427104722792608,0.6427104722792608,0.6422,0.6413669779455593,0.6413669779455593,0.6510721247563352,0.6427104722792608,0.6427104722792608,0.993,0.8725146198830409,,12,0.0,0.558515407286104,1.0,TIME,13,categorical,electricity,2,gradual,d4_r4_8h_50lim_hint_hard_concated
51,Ghh_2_c_eye_movements,5797358,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/categorical/eye_movements/run2.out,43.36034393310547,230776,"cpu=8,mem=64G,node=1",0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5479632063074902,0.5286757038581856,0.5286757038581856,0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5479632063074902,0.5286757038581856,0.5286757038581856,0.9349326322707854,0.6675427069645203,,0,0.0,0.8790741615490947,0.9999999999998576,TIME,0,0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5479632063074902,0.5286757038581856,0.5286757038581856,0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5479632063074902,0.5286757038581856,0.5286757038581856,0.9349326322707854,0.6675427069645203,,2,0.0,0.8790741615492459,0.9999999999999347,TIME,2,0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5479632063074902,0.5286757038581856,0.5286757038581856,0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5479632063074902,0.5286757038581856,0.5286757038581856,0.9349326322707854,0.6675427069645203,,6,0.0,0.8790741615493686,1.0,TIME,6,0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5473061760840998,0.0,0.5281837160751566,0.5391061452513967,0.5321769733534439,0.5321769733534439,0.5479632063074902,0.5286757038581856,0.5286757038581856,0.9962208347025961,0.6977660972404731,,14,0.0,0.8777425382254901,1.0,TIME,14,categorical,eye_movements,2,gradual,d4_r4_8h_50lim_hint_hard_concated
52,Ghh_2_c_road-safety,5797359,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/categorical/road-safety/run2.out,35.27256774902344,231184,"cpu=8,mem=128G,node=1",0.5509,0.5446552521980564,0.5446552521980564,0.5391222654677225,0.5335088559119195,0.5335088559119195,0.5509,0.5446552521980564,0.5446552521980564,0.5391222654677225,0.5335088559119195,0.5335088559119195,0.8039,0.7488927660716682,,0,0.0,0.8360237892948206,0.9999999999999999,TIME,0,0.5522,0.5446552521980564,0.5446552521980564,0.5402854203015255,0.0,0.5350303030303031,0.5522,0.5446552521980564,0.5446552521980564,0.5403301570259026,0.5350303030303031,0.5350303030303031,0.8033,0.748669082449783,,1,0.0,0.8360234226795841,0.9999999999999062,TIME,1,0.5123,0.5123,0.5123,0.4984565830089921,0.4984565830089921,0.4984565830089921,0.5123,0.5123,0.5123,0.4984565830089921,0.4984565830089921,0.4984565830089921,0.8203,0.7554243278307162,,7,0.0,0.9397897090887537,1.0,TIME,7,0.516,0.5159078133783024,0.5159078133783024,0.5046749876974008,0.5017526289434151,0.5017526289434151,0.516,0.5159078133783024,0.5159078133783024,0.5046749876974008,0.5017526289434151,0.5017526289434151,0.8461,0.752963807989979,,14,0.0,0.9381061240339105,1.0,TIME,14,categorical,road-safety,2,gradual,d4_r4_8h_50lim_hint_hard_concated
53,Ghh_2_n_bank-marketing,5797360,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/bank-marketing/run2.out,52.94417953491211,230904,"cpu=8,mem=64G,node=1",0.5510517608130465,0.5468391404131024,0.5468391404131024,0.5595463137996219,0.5446355446355446,0.5446355446355446,0.5510517608130465,0.5468391404131024,0.5468391404131024,0.5595463137996219,0.5446355446355446,0.5446355446355446,0.8160009454029781,0.8052930056710775,,0,0.0,0.8267713343839971,1.0,TIME,0,0.556487827936658,0.5521821631878557,0.5521821631878557,0.5666351606805293,0.5509527754763878,0.5509527754763878,0.556487827936658,0.5521821631878557,0.5521821631878557,0.5661625708884688,0.5509527754763878,0.5509527754763878,0.8220278893878515,0.8119092627599244,,1,0.0,0.8041237113401495,1.0,TIME,1,0.7207515953675254,0.6816123188405797,0.6816123188405797,0.7410207939508506,0.7101449275362319,0.7101449275362319,0.7207515953675254,0.6816123188405797,0.6816123188405797,0.7410207939508506,0.7101449275362319,0.7101449275362319,0.8281730087449776,0.8119092627599244,,5,0.0,0.4671096345515459,1.0,TIME,5,0.7293783975419522,0.6993109208603049,0.6993109208603049,0.747164461247637,0.7114893617021276,0.7114893617021276,0.7293783975419522,0.6993109208603049,0.6993109208603049,0.747164461247637,0.7114893617021276,0.7114893617021276,0.8532261876624911,0.8199432892249527,,12,0.0,0.4299731995304247,1.0,TIME,12,numerical,bank-marketing,2,gradual,d4_r4_8h_50lim_hint_hard_concated
54,Ghh_2_n_Bioresponse,5797361,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/Bioresponse/run2.out,54.388999938964844,230968,"cpu=8,mem=128G,node=1",0.563887877684747,0.5591327201051248,0.5591327201051248,0.5647743813682679,0.5531914893617021,0.5531914893617021,0.563887877684747,0.5591327201051248,0.5591327201051248,0.5647743813682679,0.5531914893617021,0.5531914893617021,0.9002548234437568,0.7714701601164483,,0,0.0,0.7884841351587952,1.0,TIME,0,0.5933745904623225,0.5915119363395226,0.5915119363395226,0.5793304221251819,0.5087719298245614,0.5087719298245614,0.5933745904623225,0.5915119363395226,0.5915119363395226,0.5793304221251819,0.5087719298245614,0.5087719298245614,0.9563159810702585,0.7758369723435226,,0,0.0,0.6896551724144606,1.0,TIME,0,0.5933745904623225,0.5915119363395226,0.5915119363395226,0.5793304221251819,0.5087719298245614,0.5087719298245614,0.5933745904623225,0.5915119363395226,0.5915119363395226,0.5793304221251819,0.5087719298245614,0.5087719298245614,0.9563159810702585,0.7758369723435226,,4,0.0,0.6896551724137872,1.0,TIME,4,0.5933745904623225,0.5915119363395226,0.5915119363395226,0.5807860262008734,0.5087719298245614,0.5087719298245614,0.5933745904623225,0.5915119363395226,0.5915119363395226,0.5807860262008734,0.5087719298245614,0.5087719298245614,0.9708773207135056,0.7860262008733624,,12,0.0,0.6896548431516522,1.0,TIME,12,numerical,Bioresponse,2,gradual,d4_r4_8h_50lim_hint_hard_concated
55,Ghh_2_n_california,5797362,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/california/run2.out,48.743995666503906,230864,"cpu=8,mem=64G,node=1",0.5943,0.5523496469442415,0.5523496469442415,0.6031015265325903,0.5762958648806057,0.5762958648806057,0.5943,0.5523496469442415,0.5523496469442415,0.6031015265325903,0.5762958648806057,0.5762958648806057,0.9722,0.8948388660043615,,0,0.0,0.8104474322239461,1.0,TIME,0,0.5943,0.5523496469442415,0.5523496469442415,0.6031015265325903,0.5057471264367817,0.5057471264367817,0.5943,0.5523496469442415,0.5523496469442415,0.6031015265325903,0.5762958648806057,0.5762958648806057,0.9722,0.8948388660043615,,1,0.0,0.7992139108394957,0.9999999999998463,TIME,2,0.6406,0.5873844917637605,0.5873844917637605,0.6447782893142718,0.5492957746478874,0.5492957746478874,0.6406,0.5873844917637605,0.5873844917637605,0.6447782893142718,0.5492957746478874,0.5492957746478874,0.9765,0.8943542524836443,,3,0.0,0.7024623803008981,1.0,TIME,3,0.6603,0.6149001536098311,0.6149001536098311,0.6651320571843955,0.4166666666666667,0.6081081081081081,0.6603,0.6149001536098311,0.6149001536098311,0.6651320571843955,0.4166666666666667,0.6081081081081081,0.9763,0.8960503998061546,,10,0.0,0.6262719738009197,1.0,TIME,10,numerical,california,2,gradual,d4_r4_8h_50lim_hint_hard_concated
56,Ghh_2_n_covertype,5797363,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/covertype/run2.out,58.876827239990234,230928,"cpu=8,mem=128G,node=1",0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.5185241039561654,0.5185241039561654,0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.5185241039561654,0.5185241039561654,0.9671,0.7996664342884373,,0,0.0,0.912938331317589,0.9999999999999033,TIME,0,0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.0,0.5185588604943444,0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.5185241039561654,0.5185241039561654,0.9671,0.7996664342884373,,2,0.0,0.912938331317774,1.0,TIME,2,0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.0,0.5185588604943444,0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.5185241039561654,0.5185241039561654,0.9671,0.7996664342884373,,6,0.0,0.912938331317774,1.0,TIME,6,0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.0,0.5185849309558922,0.525,0.52275600505689,0.52275600505689,0.5204066324864765,0.5185241039561654,0.5185241039561654,0.9858,0.8062936260710725,,14,0.0,0.8974358212790684,1.0,TIME,14,numerical,covertype,2,gradual,d4_r4_8h_50lim_hint_hard_concated
57,Ghh_2_n_credit,5797364,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/credit/run2.out,39.390533447265625,230928,"cpu=8,mem=64G,node=1",0.5715,0.5714285714285714,0.5714285714285714,0.5507029614119054,0.5272331154684096,0.5272331154684096,0.5715,0.5714285714285714,0.5714285714285714,0.5507029614119054,0.5272331154684096,0.5272331154684096,0.7193,0.7056536045468143,,0,0.0,0.749999999999298,0.9999999999996441,TIME,0,0.5879,0.5462598425196851,0.5462598425196851,0.567454382291355,0.5144508670520231,0.5144508670520231,0.5879,0.5715825786977146,0.5715825786977146,0.567454382291355,0.5440180586907449,0.5440180586907449,0.7257,0.7101405922823811,,0,0.0,0.8306306306302997,0.9999999999998177,TIME,1,0.582,0.5676646706586826,0.5676646706586826,0.5578821417888125,0.5319587628865979,0.5319587628865979,0.582,0.5758528913622066,0.5758528913622066,0.5578821417888125,0.5319587628865979,0.5319587628865979,0.7245,0.71073885731379,,3,0.0,0.7616033755261563,0.9999999999993001,TIME,4,0.6065,0.5852739726027397,0.5852739726027397,0.5788214178881245,0.43478260869565216,0.43478260869565216,0.6065,0.5855946398659967,0.5855946398659967,0.5788214178881245,0.5442518248175182,0.5442518248175182,0.7216,0.7077475321567455,,10,0.0,0.7085692365808481,1.0,TIME,12,numerical,credit,2,gradual,d4_r4_8h_50lim_hint_hard_concated
58,Ghh_2_n_default-of-credit-card-clients,5797365,benchmark/gradual/d4_r4_8h_50lim_hint_hard_concated/numerical/default-of-credit-card-clients/run2.out,32.78547668457031,231024,"cpu=8,mem=64G,node=1",0.5589,0.5584463854302174,0.5584463854302174,0.5468926553672316,0.5351312987934705,0.5351312987934705,0.5589,0.5584463854302174,0.5584463854302174,0.5468926553672316,0.5351312987934705,0.5351312987934705,0.7392,0.7062146892655368,,0,0.0,0.7875386996835221,0.999999999996163,TIME,0,0.5589,0.5584463854302174,0.5584463854302174,0.5472693032015066,0.5355113636363636,0.5355113636363636,0.5589,0.5584463854302174,0.5584463854302174,0.5468926553672316,0.5351312987934705,0.5351312987934705,0.7392,0.7062146892655368,,2,0.0,0.7906821963392016,0.9999999999998426,TIME,2,0.6183,0.5626309174696271,0.5626309174696271,0.6030131826741997,0.5439870863599677,0.5439870863599677,0.6183,0.5626309174696271,0.5626309174696271,0.6026365348399246,0.5435483870967742,0.5435483870967742,0.7391,0.7047080979284369,,5,0.0,0.7773641102007665,1.0,TIME,5,0.6324,0.5973520249221184,0.5973520249221184,0.6195856873822976,0.5759398496240602,0.5759398496240602,0.6324,0.5973520249221184,0.5973520249221184,0.6195856873822976,0.5759398496240602,0.5759398496240602,0.7331,0.7016949152542373,,12,0.0,0.6740547588005685,1.0,TIME,13,numerical,default-of-credit-card-clients,2,gradual,d4_r4_8h_50lim_hint_hard_concated
