,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc,TrainLeafAcc,TrainLeafAccSoft,TestAcc,TestLeafAcc,TestLeafAccSoft,ReducedTrainAcc,ReducedTrainLeafAcc,ReducedTrainLeafAccSoft,ReducedTestAcc,ReducedTestLeafAcc,ReducedTestLeafAccSoft,ExtendedTrainAcc,ExtendedTestAcc,SoftConstraint,EmptyLeaves,MisassignedPoints,ObjGap,ObjBound,Status,RemovedLeaves,DataType,DatasetName,Seed,ModelType,ModelDef
39,d3_1_n_Higgs,6007013,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/Higgs/run1.out,25.93224334716797,230576,"cpu=8,mem=64G,node=1",0.6345,0.6141304347826086,0.6141304347826086,0.6370883679373723,0.5833036032821977,0.5833036032821977,0.6345,0.6141304347826086,0.6141304347826086,0.6370883679373723,0.5833036032821977,0.5833036032821977,0.8657,0.707017954390742,,2,0.0,0.627200000000018,1.0,TIME,4,numerical,Higgs,1,extra,d3_r4_8h_50lim_hint_hard_true_data
40,d3_1_n_heloc,6007014,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/heloc/run1.out,23.050506591796875,230520,"cpu=8,mem=64G,node=1",0.697125,0.6920673076923077,0.6920673076923077,0.6825,0.6669902912621359,0.6669902912621359,0.697125,0.6920673076923077,0.6920673076923077,0.6825,0.6669902912621359,0.6669902912621359,0.752625,0.716,,6,0.0,0.4232765011119516,1.0,TIME,6,numerical,heloc,1,extra,d3_r4_8h_50lim_hint_hard_true_data
41,d3_1_n_house_16H,6007015,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/house_16H/run1.out,21.62592315673828,230552,"cpu=8,mem=64G,node=1",0.7303,0.7142578885858979,0.7142578885858979,0.7335063009636767,0.7215099715099715,0.7215099715099715,0.7303,0.7142578885858979,0.7142578885858979,0.7335063009636767,0.7215099715099715,0.7215099715099715,0.9292,0.8724981467753892,,3,0.0,0.3996535580611354,1.0,TIME,4,numerical,house_16H,1,extra,d3_r4_8h_50lim_hint_hard_true_data
42,d3_1_n_jannis,6007016,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/jannis/run1.out,36.597503662109375,230600,"cpu=8,mem=64G,node=1",0.6992,0.6188780053428317,0.6188780053428317,0.7011983327544287,0.5618279569892473,0.5618279569892473,0.6992,0.6189131968948482,0.6189131968948482,0.7011983327544287,0.5618279569892473,0.5618279569892473,0.9141,0.7658909343522057,,0,0.0,0.6158273381294675,1.0,TIME,2,numerical,jannis,1,extra,d3_r4_8h_50lim_hint_hard_true_data
43,d3_1_n_MagicTelescope,6007017,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/MagicTelescope/run1.out,24.033672332763672,230552,"cpu=8,mem=64G,node=1",0.7325,0.7315311597193561,0.7315311597193561,0.7455156950672646,0.0,0.7241379310344828,0.7325,0.7315311597193561,0.7315311597193561,0.7462630792227205,0.7241379310344828,0.7241379310344828,0.9469,0.8703288490284006,,5,0.0,0.36573399622758157,1.0,TIME,5,numerical,MagicTelescope,1,extra,d3_r4_8h_50lim_hint_hard_true_data
44,d3_1_n_MiniBooNE,6007018,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/MiniBooNE/run1.out,38.01860809326172,230584,"cpu=8,mem=64G,node=1",0.841,0.7787878787878788,0.7787878787878788,0.8377397260273972,0.7713833157338965,0.7713833157338965,0.841,0.7787878787878788,0.7787878787878788,0.8377397260273972,0.7713833157338965,0.7713833157338965,0.9671,0.9232191780821918,,2,0.0,0.28404669260702836,1.0,TIME,4,numerical,MiniBooNE,1,extra,d3_r4_8h_50lim_hint_hard_true_data
45,d3_1_n_pol,6007019,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/pol/run1.out,18.623031616210938,230528,"cpu=8,mem=64G,node=1",0.7226286422814631,0.6259404152873909,0.6259404152873909,0.7159147248388696,0.6053811659192825,0.6053811659192825,0.7226286422814631,0.6259404152873909,0.6259404152873909,0.7159147248388696,0.6053811659192825,0.6053811659192825,0.9993800371977681,0.977689638076351,,2,0.0,0.5975961538480916,1.0,TIME,3,numerical,pol,1,extra,d3_r4_8h_50lim_hint_hard_true_data
46,d3_2_c_albert,6007020,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/categorical/albert/run2.out,28.81854248046875,230568,"cpu=8,mem=64G,node=1",0.6291,0.6288270377733598,0.6288270377733598,0.6268131490859153,0.6192236598890942,0.6192236598890942,0.6291,0.6288270377733598,0.6288270377733598,0.6268131490859153,0.6192236598890942,0.6192236598890942,0.7125,0.650502102823792,,6,0.0,0.5888746803069943,1.0,TIME,6,categorical,albert,2,extra,d3_r4_8h_50lim_hint_hard_true_data
47,d3_2_c_compas-two-years,6007021,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/categorical/compas-two-years/run2.out,12.013557434082031,230464,"cpu=8,mem=64G,node=1",0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6392245720040282,0.6375121477162293,0.6375121477162293,0.6116700201207244,0.5987903225806451,0.5987903225806451,0.6908358509566969,0.6619718309859155,,6,0.0,0.5599021920279024,1.0,TIME,6,categorical,compas-two-years,2,extra,d3_r4_8h_50lim_hint_hard_true_data
48,d3_2_c_covertype,6007022,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/categorical/covertype/run2.out,34.25232696533203,230608,"cpu=8,mem=64G,node=1",0.7332,0.7329204954055134,0.7329204954055134,0.7423881231117825,0.7419248127407198,0.7419248127407198,0.7332,0.7329204954055134,0.7329204954055134,0.7423881231117825,0.7419248127407198,0.7419248127407198,0.9958,0.8542650113293051,,6,0.0,0.3633633633634516,1.0,TIME,6,categorical,covertype,2,extra,d3_r4_8h_50lim_hint_hard_true_data
49,d3_2_c_default-of-credit-card-clients,6007023,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/categorical/default-of-credit-card-clients/run2.out,30.895801544189453,230552,"cpu=8,mem=64G,node=1",0.6998,0.6293436293436293,0.6293436293436293,0.6903954802259887,0.5966386554621849,0.5966386554621849,0.6998,0.6293436293436293,0.6293436293436293,0.6903954802259887,0.5966386554621849,0.5966386554621849,0.761,0.704331450094162,,4,0.0,0.5889570552147243,1.0,TIME,4,categorical,default-of-credit-card-clients,2,extra,d3_r4_8h_50lim_hint_hard_true_data
50,d3_2_c_electricity,6007024,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/categorical/electricity/run2.out,22.36825180053711,230536,"cpu=8,mem=64G,node=1",0.7176,0.6998347714338168,0.6998347714338168,0.7217673814165042,0.6960227272727273,0.6960227272727273,0.7176,0.6998347714338168,0.6998347714338168,0.7217673814165042,0.6960227272727273,0.6960227272727273,0.9927,0.8834307992202729,,6,0.0,0.42578252808567935,1.0,TIME,6,categorical,electricity,2,extra,d3_r4_8h_50lim_hint_hard_true_data
51,d3_2_c_eye_movements,6007025,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/categorical/eye_movements/run2.out,17.647964477539062,230504,"cpu=8,mem=64G,node=1",0.5591521524811042,0.5441860465116279,0.5441860465116279,0.573587385019711,0.5433673469387755,0.5433673469387755,0.5591521524811042,0.5441860465116279,0.5441860465116279,0.573587385019711,0.5433673469387755,0.5433673469387755,0.9990141307919816,0.671484888304862,,3,0.0,0.823943661971811,1.0,TIME,4,categorical,eye_movements,2,extra,d3_r4_8h_50lim_hint_hard_true_data
52,d3_2_c_road-safety,6007026,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/categorical/road-safety/run2.out,32.1390380859375,230568,"cpu=8,mem=64G,node=1",0.6099,0.5798159314503333,0.5798159314503333,0.6204536303851832,0.5923618634886241,0.5923618634886241,0.6099,0.5832196452933152,0.5832196452933152,0.6204536303851832,0.6027583088401537,0.6027583088401537,0.8447,0.7586006352614861,,4,0.0,0.7030759573132518,1.0,TIME,6,categorical,road-safety,2,extra,d3_r4_8h_50lim_hint_hard_true_data
53,d3_2_n_bank-marketing,6007027,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/bank-marketing/run2.out,19.38949966430664,230528,"cpu=8,mem=64G,node=1",0.7596312928385724,0.7351485148514851,0.7351485148514851,0.7717391304347826,0.7058823529411765,0.7058823529411765,0.7596312928385724,0.7351485148514851,0.7351485148514851,0.7717391304347826,0.7058823529411765,0.7058823529411765,0.84731741904987,0.8171077504725898,,3,0.0,0.359147025813654,1.0,TIME,4,numerical,bank-marketing,2,extra,d3_r4_8h_50lim_hint_hard_true_data
