,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc,TrainLeafAcc,TrainLeafAccSoft,TestAcc,TestLeafAcc,TestLeafAccSoft,ReducedTrainAcc,ReducedTrainLeafAcc,ReducedTrainLeafAccSoft,ReducedTestAcc,ReducedTestLeafAcc,ReducedTestLeafAccSoft,ExtendedTrainAcc,ExtendedTestAcc,SoftConstraint,EmptyLeaves,MisassignedPoints,ObjGap,ObjBound,Status,RemovedLeaves,DataType,DatasetName,Seed,ModelType,ModelDef
20,halving_0_n_MagicTelescope,5811408,benchmark/halving/d4_r4_8h_50lim_hard/numerical/MagicTelescope/run0.out,10.316593170166016,231552,"cpu=8,mem=64G,node=1",0.647,0.5535714285714286,0.5535714285714286,0.6319133034379671,0.0,0.5482912332838039,0.647,0.5535714285714286,0.5535714285714286,0.6319133034379671,0.2727272727272727,0.5482912332838039,0.9258,0.8445440956651719,,6,0.0,1.0,0.0,TIME,6,numerical,MagicTelescope,0,halving,d4_r4_8h_50lim_hard
21,halving_0_n_MiniBooNE,5811409,benchmark/halving/d4_r4_8h_50lim_hard/numerical/MiniBooNE/run0.out,16.07211685180664,232512,"cpu=8,mem=128G,node=1",0.5025,0.5025,0.5025,0.49376712328767125,0.49376712328767125,0.49376712328767125,0.5025,0.5025,0.5025,0.49376712328767125,0.49376712328767125,0.49376712328767125,0.9783,0.9301369863013699,,15,0.0,1.0,0.0,TIME,15,numerical,MiniBooNE,0,halving,d4_r4_8h_50lim_hard
22,halving_0_n_pol,5811410,benchmark/halving/d4_r4_8h_50lim_hard/numerical/pol/run0.out,13.624717712402344,231640,"cpu=8,mem=64G,node=1",0.5587104773713577,0.5277777777777778,0.5277777777777778,0.5681705503222608,0.5405111473626971,0.5405111473626971,0.5587104773713577,0.5277777777777778,0.5277777777777778,0.5681705503222608,0.5405111473626971,0.5405111473626971,0.9991320520768754,0.9786812097174021,,10,0.0,1.0,0.0,TIME,11,numerical,pol,0,halving,d4_r4_8h_50lim_hard
23,halving_1_c_albert,5811411,benchmark/halving/d4_r4_8h_50lim_hard/categorical/albert/run1.out,12.539138793945312,233864,"cpu=8,mem=128G,node=1",0.5086,0.5086,0.5086,0.5069951077160759,0.5069951077160759,0.5069951077160759,0.5086,0.5086,0.5086,0.5069951077160759,0.5069951077160759,0.5069951077160759,0.6807,0.6539352845249334,,15,0.0,1.0,0.0,TIME,15,categorical,albert,1,halving,d4_r4_8h_50lim_hard
24,halving_1_c_compas-two-years,5811412,benchmark/halving/d4_r4_8h_50lim_hard/categorical/compas-two-years/run1.out,9.101966857910156,230920,"cpu=8,mem=64G,node=1",0.6344410876132931,0.6340072576464489,0.6340072576464489,0.630784708249497,0.6105675146771037,0.6105675146771037,0.6344410876132931,0.6340072576464489,0.6340072576464489,0.630784708249497,0.6105675146771037,0.6105675146771037,0.6880664652567976,0.6851106639839034,,14,0.0,1.0,0.0,TIME,14,categorical,compas-two-years,1,halving,d4_r4_8h_50lim_hard
25,halving_1_c_covertype,5811413,benchmark/halving/d4_r4_8h_50lim_hard/categorical/covertype/run1.out,12.57552719116211,232584,"cpu=8,mem=128G,node=1",0.6876,0.6328456173936825,0.6328456173936825,0.6818117447129909,0.6250751995837601,0.6250751995837601,0.6876,0.6328456173936825,0.6328456173936825,0.6818117447129909,0.6250751995837601,0.6250751995837601,1.0,0.852022753021148,,14,0.0,1.0,0.0,TIME,14,categorical,covertype,1,halving,d4_r4_8h_50lim_hard
26,halving_1_c_default-of-credit-card-clients,5811414,benchmark/halving/d4_r4_8h_50lim_hard/categorical/default-of-credit-card-clients/run1.out,18.19571304321289,232088,"cpu=8,mem=128G,node=1",0.5717,0.5665043816942551,0.5665043816942551,0.5668549905838042,0.5538579067990833,0.5538579067990833,0.5717,0.5665043816942551,0.5665043816942551,0.5668549905838042,0.5538579067990833,0.5538579067990833,0.7363,0.7178907721280603,,14,0.0,1.0,0.0,TIME,14,categorical,default-of-credit-card-clients,1,halving,d4_r4_8h_50lim_hard
27,halving_1_c_electricity,5811415,benchmark/halving/d4_r4_8h_50lim_hard/categorical/electricity/run1.out,16.448009490966797,231536,"cpu=8,mem=64G,node=1",0.6994,0.5783611774065235,0.5783611774065235,0.6957764782326186,0.5781893004115226,0.5781893004115226,0.6994,0.5783611774065235,0.5783611774065235,0.6957764782326186,0.5781893004115226,0.5781893004115226,0.9823,0.8649772579597141,,8,0.0,1.0,0.0,TIME,11,categorical,electricity,1,halving,d4_r4_8h_50lim_hard
28,halving_1_c_eye_movements,5811416,benchmark/halving/d4_r4_8h_50lim_hard/categorical/eye_movements/run1.out,15.13412857055664,231480,"cpu=8,mem=64G,node=1",0.5460072297075255,0.5391969407265774,0.5391969407265774,0.5578186596583443,0.5484330484330484,0.5484330484330484,0.5460072297075255,0.5391969407265774,0.5391969407265774,0.5578186596583443,0.5484330484330484,0.5484330484330484,0.8989484061781137,0.6307490144546649,,13,0.0,1.0,0.0,TIME,13,categorical,eye_movements,1,halving,d4_r4_8h_50lim_hard
29,halving_1_c_road-safety,5811417,benchmark/halving/d4_r4_8h_50lim_hard/categorical/road-safety/run1.out,14.296207427978516,232248,"cpu=8,mem=128G,node=1",0.5617,0.5316813389848929,0.5316813389848929,0.5621169417975216,0.5326848249027237,0.5326848249027237,0.5617,0.5316813389848929,0.5316813389848929,0.5621169417975216,0.5326848249027237,0.5326848249027237,0.8639,0.768308504451304,,14,0.0,1.0,0.0,TIME,14,categorical,road-safety,1,halving,d4_r4_8h_50lim_hard
30,halving_1_n_bank-marketing,5811418,benchmark/halving/d4_r4_8h_50lim_hard/numerical/bank-marketing/run1.out,11.748039245605469,231344,"cpu=8,mem=64G,node=1",0.7254786102576223,0.6747967479674797,0.6747967479674797,0.7216446124763705,0.6451612903225806,0.6451612903225806,0.7254786102576223,0.6747967479674797,0.6747967479674797,0.7216446124763705,0.6451612903225806,0.6451612903225806,0.8214370125265894,0.8019848771266541,,13,0.0,1.0,0.0,TIME,13,numerical,bank-marketing,1,halving,d4_r4_8h_50lim_hard
31,halving_1_n_Bioresponse,5811419,benchmark/halving/d4_r4_8h_50lim_hard/numerical/Bioresponse/run1.out,44.44304275512695,233448,"cpu=8,mem=128G,node=1",0.6494357480888242,0.5376146788990825,0.5376146788990825,0.636098981077147,0.5090252707581228,0.5090252707581228,0.6494357480888242,0.5376146788990825,0.5376146788990825,0.636098981077147,0.5090252707581228,0.5090252707581228,0.8915180196578085,0.7569141193595342,,12,0.0,1.0,0.0,TIME,12,numerical,Bioresponse,1,halving,d4_r4_8h_50lim_hard
32,halving_1_n_california,5811420,benchmark/halving/d4_r4_8h_50lim_hard/numerical/california/run1.out,8.402774810791016,231480,"cpu=8,mem=64G,node=1",0.6452,0.5740740740740741,0.5740740740740741,0.6476859704385752,0.5454545454545454,0.5454545454545454,0.6452,0.5740740740740741,0.5740740740740741,0.6476859704385752,0.5454545454545454,0.5454545454545454,0.9899,0.8975042403683062,,1,0.0,1.0,0.0,TIME,4,numerical,california,1,halving,d4_r4_8h_50lim_hard
33,halving_1_n_covertype,5811421,benchmark/halving/d4_r4_8h_50lim_hard/numerical/covertype/run1.out,8.062271118164062,231600,"cpu=8,mem=128G,node=1",0.6841,0.5263157894736842,0.5263157894736842,0.6723202230831002,0.4273743016759777,0.4273743016759777,0.6841,0.568,0.568,0.6723202230831002,0.4273743016759777,0.4273743016759777,0.9901,0.8085703444198339,,0,0.0,1.0,0.0,TIME,10,numerical,covertype,1,halving,d4_r4_8h_50lim_hard
34,halving_1_n_credit,5811422,benchmark/halving/d4_r4_8h_50lim_hard/numerical/credit/run1.out,14.332927703857422,231560,"cpu=8,mem=64G,node=1",0.5442,0.5416915422885572,0.5416915422885572,0.532755010469638,0.5283129013426737,0.5283129013426737,0.5442,0.5416915422885572,0.5416915422885572,0.532755010469638,0.5283129013426737,0.5283129013426737,0.7714,0.7478312892611427,,14,0.0,1.0,0.0,TIME,14,numerical,credit,1,halving,d4_r4_8h_50lim_hard
35,halving_1_n_default-of-credit-card-clients,5811423,benchmark/halving/d4_r4_8h_50lim_hard/numerical/default-of-credit-card-clients/run1.out,15.655120849609375,231808,"cpu=8,mem=64G,node=1",0.6838,0.6347878063359235,0.6347878063359235,0.687382297551789,0.6496636771300448,0.6496636771300448,0.6838,0.6347878063359235,0.6347878063359235,0.687382297551789,0.6496636771300448,0.6496636771300448,0.7335,0.7216572504708098,,14,0.0,1.0,0.0,TIME,14,numerical,default-of-credit-card-clients,1,halving,d4_r4_8h_50lim_hard
36,halving_1_n_Diabetes130US,5811424,benchmark/halving/d4_r4_8h_50lim_hard/numerical/Diabetes130US/run1.out,13.592597961425781,231552,"cpu=8,mem=64G,node=1",0.5472,0.5293136320305052,0.5293136320305052,0.5430440286960191,0.5278060359443879,0.5278060359443879,0.5472,0.5293136320305052,0.5293136320305052,0.5430440286960191,0.5278060359443879,0.5278060359443879,0.615,0.6032494021662681,,14,0.0,1.0,0.0,TIME,14,numerical,Diabetes130US,1,halving,d4_r4_8h_50lim_hard
37,halving_1_n_electricity,5811425,benchmark/halving/d4_r4_8h_50lim_hard/numerical/electricity/run1.out,9.02786636352539,231504,"cpu=8,mem=64G,node=1",0.6511,0.5941901408450704,0.5941901408450704,0.6408057179987005,0.5645161290322581,0.5645161290322581,0.6511,0.6136530014641288,0.6136530014641288,0.6408057179987005,0.6005381604696673,0.6005381604696673,0.9692,0.865237166991553,,10,0.0,1.0,0.0,TIME,12,numerical,electricity,1,halving,d4_r4_8h_50lim_hard
38,halving_1_n_eye_movements,5811426,benchmark/halving/d4_r4_8h_50lim_hard/numerical/eye_movements/run1.out,11.292850494384766,231272,"cpu=8,mem=64G,node=1",0.5441998028261584,0.5392868412748502,0.5392868412748502,0.5545335085413929,0.5445544554455446,0.5445544554455446,0.5441998028261584,0.5392868412748502,0.5392868412748502,0.5545335085413929,0.5445544554455446,0.5445544554455446,0.8851462372658561,0.6458607095926413,,14,0.0,1.0,0.0,TIME,14,numerical,eye_movements,1,halving,d4_r4_8h_50lim_hard
