,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc,TrainLeafAcc,TrainLeafAccSoft,TestAcc,TestLeafAcc,TestLeafAccSoft,ReducedTrainAcc,ReducedTrainLeafAcc,ReducedTrainLeafAccSoft,ReducedTestAcc,ReducedTestLeafAcc,ReducedTestLeafAccSoft,ExtendedTrainAcc,ExtendedTestAcc,SoftConstraint,EmptyLeaves,MisassignedPoints,ObjGap,ObjBound,Status,RemovedLeaves,StartTrainAcc,StartTrainLeafAcc,StartTrainLeafAccSoft,StartTestAcc,StartTestLeafAcc,StartTestLeafAccSoft,StartReducedTrainAcc,StartReducedTrainLeafAcc,StartReducedTrainLeafAccSoft,StartReducedTestAcc,StartReducedTestLeafAcc,StartReducedTestLeafAccSoft,DataType,DatasetName,Seed,ModelType,ModelDef
0,Wf0_0_c_albert,5981926,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/categorical/albert/run0.out,68.56669235229492,230720,"cpu=8,mem=128G,node=1",0.6332,0.6164705882352941,0.6164705882352941,0.6220066947043172,0.6067266558489453,0.6067266558489453,0.6332,0.6177391304347826,0.6177391304347826,0.6220066947043172,0.6067266558489453,0.6067266558489453,0.7029,0.6475838983778216,,11,0.0,0.622137404579995,1.0,TIME,14,0.6521,0.5497630331753555,0.5497630331753555,0.6371985237318685,0.5289855072463768,0.5289855072463768,0.6521,0.5497630331753555,0.5497630331753555,0.6371985237318685,0.5289855072463768,0.5289855072463768,categorical,albert,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
1,Wf0_0_c_compas-two-years,5981927,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/categorical/compas-two-years/run0.out,22.44654083251953,230536,"cpu=8,mem=64G,node=1",0.6540785498489426,0.6392857142857142,0.6392857142857142,0.6619718309859155,0.6395348837209303,0.6395348837209303,0.6540785498489426,0.6392857142857142,0.6392857142857142,0.6619718309859155,0.6395348837209303,0.6395348837209303,0.6863041289023162,0.6981891348088531,,11,0.0,0.5642116099743967,1.0,TIME,12,0.6764853977844915,0.52,0.52,0.6851106639839034,0.45,0.44999999999999996,0.6764853977844915,0.52,0.52,0.6851106639839034,0.45,0.44999999999999996,categorical,compas-two-years,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
2,Wf0_0_c_covertype,5981928,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/categorical/covertype/run0.out,60.105953216552734,230800,"cpu=8,mem=128G,node=1",0.7438,0.739850535245405,0.739850535245405,0.7421166918429003,0.736775233953136,0.736775233953136,0.7438,0.739850535245405,0.739850535245405,0.7420576850453172,0.7407355220515711,0.7407355220515711,0.9998,0.8558109894259819,,11,0.0,0.35156155980731413,1.0,TIME,14,0.77,0.5693848354792561,0.5693848354792561,0.7615889350453172,0.5532348446255732,0.5532348446255732,0.77,0.5693848354792561,0.5693848354792561,0.7615889350453172,0.5532348446255732,0.5532348446255732,categorical,covertype,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
3,Wf0_0_c_default-of-credit-card-clients,5981929,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/categorical/default-of-credit-card-clients/run0.out,52.867156982421875,230712,"cpu=8,mem=128G,node=1",0.5575,0.556820577693443,0.556820577693443,0.5495291902071563,0.5296191819464033,0.5296191819464033,0.5575,0.556820577693443,0.556820577693443,0.5495291902071563,0.5296191819464033,0.5296191819464033,0.7312,0.7141242937853107,,14,0.0,0.791751874573395,1.0,TIME,14,0.7073,0.5132530120481927,0.5132530120481927,0.7073446327683616,0.5202020202020202,0.5202020202020202,0.7073,0.5132530120481927,0.5132530120481927,0.7073446327683616,0.5202020202020202,0.5202020202020202,categorical,default-of-credit-card-clients,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
4,Wf0_0_c_electricity,5981930,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/categorical/electricity/run0.out,56.3157844543457,230656,"cpu=8,mem=64G,node=1",0.7406,0.55390625,0.55390625,0.7274853801169591,0.4807692307692308,0.4807692307692308,0.7406,0.55390625,0.55390625,0.7274853801169591,0.509090909090909,0.509090909090909,0.9662,0.8682261208576998,,0,0.0,0.8053596614950576,1.0,TIME,8,0.7435,0.5142767492940069,0.5142767492940069,0.7324236517218974,0.4905193734542457,0.4905193734542457,0.7435,0.5142767492940069,0.5142767492940069,0.7324236517218974,0.4905193734542457,0.4905193734542457,categorical,electricity,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
5,Wf0_0_c_eye_movements,5981931,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/categorical/eye_movements/run0.out,35.2502326965332,230648,"cpu=8,mem=64G,node=1",0.591357213276372,0.562984496124031,0.562984496124031,0.5781865965834428,0.4,0.4,0.591357213276372,0.562984496124031,0.562984496124031,0.5781865965834428,0.4,0.4,0.9300032862306934,0.6346911957950065,,4,0.0,0.7758123116833247,1.0,TIME,8,0.5990798554058495,0.5017221584385764,0.5017221584385764,0.5801576872536137,0.4230769230769231,0.4230769230769231,0.5990798554058495,0.5490314769975787,0.5490314769975787,0.5801576872536137,0.4230769230769231,0.4230769230769231,categorical,eye_movements,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
6,Wf0_0_c_road-safety,5981932,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/categorical/road-safety/run0.out,57.294315338134766,230824,"cpu=8,mem=128G,node=1",0.6742,0.6454948301329394,0.6454948301329394,0.6697087639243055,0.6410114228679161,0.6410114228679161,0.6742,0.6454948301329394,0.6454948301329394,0.6697087639243055,0.6410114228679161,0.6410114228679161,0.8287,0.7615085223459939,,12,0.0,0.5491990846679299,1.0,TIME,12,0.7161,0.5338208409506399,0.5338208409506399,0.7100612893123965,0.4895498392282958,0.4895498392282958,0.7161,0.5338208409506399,0.5338208409506399,0.7100612893123965,0.4895498392282958,0.4895498392282958,categorical,road-safety,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
7,Wf0_0_n_bank-marketing,5981933,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/numerical/bank-marketing/run0.out,41.923912048339844,230640,"cpu=8,mem=64G,node=1",0.7708579532025526,0.7088906372934697,0.7088906372934697,0.7693761814744802,0.6666666666666666,0.6666666666666666,0.7708579532025526,0.7088906372934697,0.7088906372934697,0.7693761814744802,0.6666666666666666,0.6666666666666666,0.8261640274166864,0.7977315689981096,,1,0.0,0.41065368994614393,1.0,TIME,8,0.7792484046324746,0.5465116279069767,0.5465116279069767,0.7731568998109641,0.4,0.4,0.7792484046324746,0.5465116279069767,0.5465116279069767,0.7731568998109641,0.4,0.4,numerical,bank-marketing,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
8,Wf0_0_n_Bioresponse,5981934,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/numerical/Bioresponse/run0.out,67.67267227172852,230768,"cpu=8,mem=128G,node=1",0.7138696760101929,0.6935138987883107,0.6935138987883107,0.7016011644832606,0.5909090909090909,0.5909090909090909,0.7138696760101929,0.6935138987883107,0.6935138987883107,0.7016011644832606,0.5909090909090909,0.5909090909090909,0.995995631598107,0.7758369723435226,,11,0.0,0.44112462431859634,1.0,TIME,12,0.7251547142337095,0.5411764705882353,0.5411764705882353,0.7147016011644832,0.5217391304347826,0.5217391304347826,0.7251547142337095,0.6460784313725491,0.6460784313725491,0.7147016011644832,0.6568265682656826,0.6568265682656826,numerical,Bioresponse,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
9,Wf0_0_n_california,5981935,benchmark/warmstart/d4_r4_8h_50lim_hint_hard_true_data_focus0/numerical/california/run0.out,54.65869903564453,230664,"cpu=8,mem=64G,node=1",0.7347,0.6969896364533641,0.6969896364533641,0.7307971892415799,0.6627906976744186,0.6627906976744186,0.7347,0.6969896364533641,0.6969896364533641,0.7307971892415799,0.6859537110933759,0.6859537110933759,0.9657,0.901381148534044,,11,0.0,0.4347001993315022,1.0,TIME,13,0.7963,0.5778175313059034,0.5778175313059034,0.7940392536951781,0.583941605839416,0.583941605839416,0.7963,0.5966514459665144,0.5966514459665144,0.7940392536951781,0.583941605839416,0.583941605839416,numerical,california,0,warmstart,d4_r4_8h_50lim_hint_hard_true_data_focus0
